source	id	tag	value	candidate	error
bsz	018090524	020.z	39800516009	39800516009	E_LEN
bsz	002979284	020.z	320508630	NA	E_MISS
bsz	059296283	020.9	2-03-70614-0	203706140	E_LEN
bsz	049317237	020.z	345887168	NA	E_MISS
bsz	008150265	020.z	38577300310	38577300310	E_LEN
bsz	052637867	020.z	386189895	NA	E_MISS
bsz	091833604	020.z	978521010689	978521010689	E_LEN
bsz	007325975	020.9	3-815124-071-5	38151240715	E_LEN
bsz	080371272	020.z	209190746	NA	E_MISS
bsz	280979908	020.z	97838309200521	97838309200521	E_LEN
bsz	360164951	020.z	788008640	NA	E_MISS
bsz	280363249	020.z	978906829899	978906829899	E_LEN
bsz	08565695X	020.z	393271534	NA	E_MISS
bsz	331586150	020.9	978-3-930861-81	978393086181	E_LEN
bsz	25822522X	020.z	978876909691	978876909691	E_LEN
bsz	116207744	020.z	882025187	NA	E_MISS
bsz	02765723X	020.9	3-485-3088-0-	348530880	E_LEN
bsz	341067997	020.9	978-87581-311-1	978875813111	E_LEN
bsz	111451477	020.9	2-06-003-632-	206003632	E_LEN
bsz	106278517	020.z	342302556	NA	E_MISS
bsz	06333674X	020.9	0-96-16087-0-	096160870	E_LEN
bsz	121272311	020.z	39357786600	39357786600	E_LEN
bsz	079138985	020.9	3-9232-03-82-	392320382	E_LEN
bsz	367167573	776.z	97802ß3802144	NA	E_MISS
bsz	318943689	020.z	843005.5347	NA	E_MISS
bsz	011821272	020.z	387060917	NA	E_MISS
bsz	275287718	020.9	684-13238-9	684132389	E_LEN
bsz	03785741X	020.z	280135368	NA	E_MISS
bsz	050091727	020.9	3-441-0043-9	344100439	E_LEN
bsz	277766141	020.z	978935053198	978935053198	E_LEN
bsz	288582381	020.z	97875600065250	97875600065250	E_LEN
bsz	08578785X	020.9	2-03-515-108-	203515108	E_LEN
bsz	275582582	020.9	9-005-7510-7	900575107	E_LEN
bsz	013703935	020.z	34550822734	34550822734	E_LEN
bsz	381793311	776.z	978007180323	978007180323	E_LEN
bsz	116642246	020.9	88-7223-71-3	887223713	E_LEN
bsz	027224627	020.9	3-92303-31-4	392303314	E_LEN
bsz	313867631	020.9	978-0-19-42224-6	978019422246	E_LEN
bsz	250508893	020.z	078415347167	078415347167	E_LEN
bsz	118703145	020.9	0-07293-0319-5	00729303195	E_LEN
bsz	030899869	020.z	272910248	NA	E_MISS
bsz	277933188	020.9	978-5-94628-2000-0	97859462820000	E_LEN
bsz	052025721	020.9	3-980413-4-7	398041347	E_LEN
bsz	377493813	020.9	978-3-95425 096-7	978395425	E_LEN
bsz	024393134	020.9	3-88360-77-6f	388360776	E_LEN
bsz	120656000	020.z	97852770178	97852770178	E_LEN
bsz	353574619	776.z	97834464234802003	97834464234802003	E_LEN
bsz	044439555	020.9	0-7972-033-1	079720331	E_LEN
bsz	082723966	020.9	3-922-878-81-	392287881	E_LEN
bsz	394061845	776.z	441191445$f(ePub ebook) £17.99	NA	E_MISS
bsz	261442600	020.z	35106183X	NA	E_MISS
bsz	253817196	020.9	978-3-447-5346-4	978344753464	E_LEN
bsz	06437906X	020.9	3-10-09089-6	310090896	E_LEN
bsz	118886282	020.9	9687516-0121-6	968751601216	E_LEN
bsz	025847228	020.9	3-88-302-106-	388302106	E_LEN
bsz	325113696	020.9	0935-4379	NA	E_MISS
bsz	014313669	020.z	830802107	NA	E_MISS
bsz	005056772	020.9	3-428-3314-0	342833140	E_LEN
bsz	257779396	020.z	188213175	NA	E_MISS
bsz	022761918	020.z	354951115	NA	E_MISS
bsz	007131453	020.9	3-700-004-3	37000043	E_LEN
bsz	022392750	020.9	3-433-1193-1	343311931	E_LEN
bsz	111791103	020.9	0-900-488-76-	090048876	E_LEN
bsz	119417197	020.z	97803872559	97803872559	E_LEN
bsz	013549480	020.z	290097302	NA	E_MISS
bsz	005554659	020.z	377252296	NA	E_MISS
bsz	063089408	020.z	290163511	NA	E_MISS
bsz	033960763	020.z	391005206f	NA	E_MISS
bsz	017617723	020.z	377991846	NA	E_MISS
bsz	00369030X	020.z	038752771	NA	E_MISS
bsz	115066322	020.z	X914583008	X914583008	E_CONV
bsz	262568918	020.z	965531953	NA	E_MISS
bsz	108714314	020.9	3-980745-0-8	398074508	E_LEN
bsz	254235816	020.9	978-3-468494-9	97834684949	E_LEN
bsz	350580146	020.9	978-11-026189-9	978110261899	E_LEN
bsz	034829768	020.z	388602142	NA	E_MISS
bsz	114427666	020.9	3-927015-41-05	39270154105	E_LEN
bsz	263885925	020.9	3-85316-29-8	385316298	E_LEN
bsz	071246908	020.9	0-520-1583-5	052015835	E_LEN
bsz	049323237	020.9	3-901-305-1-7	390130517	E_LEN
bsz	040712648	020.9	3-906-700-68-	390670068	E_LEN
bsz	255475004	020.z	978835630925	978835630925	E_LEN
bsz	002037025	020.z	435328816	NA	E_MISS
bsz	105195235	020.9	0-954052-0-2	095405202	E_LEN
bsz	05653759X	020.z	38556200141	38556200141	E_LEN
bsz	04653220X	020.z	357066169	NA	E_MISS
bsz	273153234	020.9	978202092976	978202092976	E_LEN
bsz	103883452	020.9	0500-54260-06	05005426006	E_LEN
bsz	303401559	020.9	978-3-939775-04-19	97839397750419	E_LEN
bsz	040773523	020.z	389322668	NA	E_MISS
bsz	041007417	020.9	3-87717-76-X	38771776X	E_LEN
bsz	075735601	020.9	0-9-30315-26-	093031526	E_LEN
bsz	357197674	020.z	978033522806	978033522806	E_LEN
bsz	312771436	020.z	978393717617	978393717617	E_LEN
bsz	079584829	020.9	3-89022-09-6	389022096	E_LEN
bsz	059856726	020.z	351507000	NA	E_MISS
bsz	262444860	020.z	01303511800	01303511800	E_LEN
bsz	071975845	020.9	1-5519-741-1	155197411	E_LEN
bsz	082723966	020.z	392287881	NA	E_MISS
bsz	058784721	020.9	0-03-08533-0	003085330	E_LEN
bsz	057271658	020.9	8412-0149-8	841201498	E_LEN
bsz	054124018	020.9	3-921388-03-01	39213880301	E_LEN
bsz	063227010	020.z	062003339	NA	E_MISS
bsz	025787128	020.9	3-432-99501-65	34329950165	E_LEN
bsz	263407608	020.9	1084-130250-2767	10841302502767	E_LEN
bsz	029028183	020.z	392888236	NA	E_MISS
bsz	095678921	020.9	3-486-1002-1	348610021	E_LEN
bsz	113761686	020.z	385114581	NA	E_MISS
bsz	254360505	020.z	385527155	NA	E_MISS
bsz	024188255	020.9	3-85224-32-8	385224328	E_LEN
bsz	383909120	020.z	55654028	NA	E_MISS
bsz	121582426	020.9	978-7705-4145-4	978770541454	E_LEN
bsz	034708014	020.9	960-8303-2-6	960830326	E_LEN
bsz	334616328	020.z	97839304478418	97839304478418	E_LEN
bsz	121886093	020.9	3-18-091910	318091910	E_LEN
bsz	262851539	020.z	837125648	NA	E_MISS
bsz	312771657	020.z	9783940184009016	9783940184009016	E_LEN
bsz	016780523	020.z	351891417	NA	E_MISS
bsz	008375402	020.z	388567001	NA	E_MISS
bsz	01108278X	020.9	444-00049-6	444000496	E_LEN
bsz	348961847	020.z	97830235050	97830235050	E_LEN
bsz	05234570X	020.9	985-11-003-X	98511003X	E_LEN
bsz	250897342	020.9	977-17-2892	977172892	E_LEN
bsz	112912729	020.9	3-438-06293-?	343806293	E_LEN
bsz	082605947	020.z	350700992	NA	E_MISS
bsz	267506929	020.z	38540940049	38540940049	E_LEN
bsz	394598652	776.z	97833834883254	97833834883254	E_LEN
bsz	099820552	020.z	96301007	NA	E_MISS
bsz	047666293	020.z	377252709	NA	E_MISS
bsz	01149915X	020.9	08-012647-2	080126472	E_LEN
bsz	087300664	020.9	1-87379-78-X	18737978X	E_LEN
bsz	255716648	020.z	342135911	NA	E_MISS
bsz	038420511	020.z	375206168	NA	E_MISS
bsz	035091037	020.9	3-570-0308-6	357003086	E_LEN
bsz	119439980	020.z	O849396425	NA	E_MISS
bsz	275730778	020.9	306-30446-5	306304465	E_LEN
bsz	250047292	020.z	32059783772996	32059783772996	E_LEN
bsz	260633224	020.9	3-00-00765-1	300007651	E_LEN
bsz	25075343X	020.9	978-3-506-4290-8	978350642908	E_LEN
bsz	27400304X	776.z	02030886623	02030886623	E_LEN
bsz	305040960	020.9	978-3-8972-989-3	978389729893	E_LEN
bsz	066304415	020.z	344749065	NA	E_MISS
bsz	348730861	020.z	06420524476	06420524476	E_LEN
bsz	11744023X	020.9	978-0387-2413	97803872413	E_LEN
bsz	368145816	020.z	978868200096	978868200096	E_LEN
bsz	259466034	020.z	209190509f	NA	E_MISS
bsz	014484900	020.z	376678856	NA	E_MISS
bsz	346591325	020.z	12345679	NA	E_MISS
bsz	050496115	020.9	2-841-58-028-	284158028	E_LEN
bsz	275511596	020.z	00714941	NA	E_MISS
bsz	035971967	020.9	80-7075-049-90	80707504990	E_LEN
bsz	275045447	020.z	978940265067	978940265067	E_LEN
bsz	351692029	776.z	97811119977575	97811119977575	E_LEN
bsz	365071366	020.9	9960-858-314-3	99608583143	E_LEN
bsz	336483422	020.z	978486581164	978486581164	E_LEN
bsz	105432423	020.9	82-99516-1-8	829951618	E_LEN
bsz	049664409	020.z	390032545	NA	E_MISS
bsz	075132222	020.9	2-908-728-14-	290872814	E_LEN
bsz	275476758	020.9	0-226-8510-1	022685101	E_LEN
bsz	305278185	020.z	031613912	NA	E_MISS
bsz	302045244	020.9	 978-8071-2611-817	97880712611817	E_LEN
bsz	262748568	020.z	97839338821770	97839338821770	E_LEN
bsz	007514697	020.z	00654	NA	E_MISS
bsz	309366909	020.9	0-12- 505317-7	NA	E_MISS
bsz	25672492X	020.z	978832178536	978832178536	E_LEN
bsz	10091280X	020.z	392153395	NA	E_MISS
bsz	340086327	020.z	270750116	NA	E_MISS
bsz	335732518	020.z	978304471	NA	E_MISS
bsz	032102690	020.z	392530899	NA	E_MISS
bsz	107942682	020.z	38722652054	38722652054	E_LEN
bsz	068627254	020.9	3-19-13234-8	319132348	E_LEN
bsz	011161272	020.9	444-00057-7	444000577	E_LEN
bsz	305941534	020.9	978-3-940261-01-04	97839402610104	E_LEN
bsz	07948302X	020.z	382704851	NA	E_MISS
bsz	010238972	020.9	226-26480-7	226264807	E_LEN
bsz	02462957X	020.9	3-925-308-95-	392530895	E_LEN
bsz	106370251	020.z	312203289	NA	E_MISS
bsz	050859595	020.z	389275156	NA	E_MISS
bsz	281401551	020.z	978341631424	978341631424	E_LEN
bsz	010469648	020.z	225220113	NA	E_MISS
bsz	115282114	020.z	37913980970	37913980970	E_LEN
bsz	112699057	020.9	-0-19-513937-	019513937	E_LEN
bsz	085247030	020.9	963-01-8723-	963018723	E_LEN
bsz	016908732	020.9	0-19-5056162-4	01950561624	E_LEN
bsz	02276142X	020.9	3-549-5104-2	354951042	E_LEN
bsz	256361223	020.z	978389667262Y	978389667262	E_LEN
bsz	258935561	020.z	67217111	NA	E_MISS
bsz	111421411	020.z	344748980	NA	E_MISS
bsz	003060608	020.9	13-451682-6	134516826	E_LEN
bsz	250836157	020.z	342152629	NA	E_MISS
bsz	057153612	020.z	34240136761	34240136761	E_LEN
bsz	005063523	020.z	044441256	NA	E_MISS
bsz	022005617	020.9	2-904-620-25-	290462025	E_LEN
bsz	320957802	020.z	978069200610	978069200610	E_LEN
bsz	032591152	020.9	3-7618-144-6	376181446	E_LEN
bsz	029626226	020.z	374201035	NA	E_MISS
bsz	00223565X	020.z	177716067	NA	E_MISS
bsz	281176094	020.z	978935053150	978935053150	E_LEN
bsz	019853637	020.9	3-423-5065-9	342350659	E_LEN
bsz	326712089	020.z	978144333305	978144333305	E_LEN
bsz	348721870	776.z	978775730624	978775730624	E_LEN
bsz	038093677	020.9	7007-0017-X	70070017X	E_LEN
bsz	029244811	020.9	3-15-00028835	31500028835	E_LEN
bsz	071288724	020.9	3-12-55428-4	312554284	E_LEN
bsz	29436787X	020.9	2-91330-35-5	291330355	E_LEN
bsz	107361418	020.9	2-905-8280-0-	290582800	E_LEN
bsz	036267546	020.z	089357532	NA	E_MISS
bsz	048783234	020.9	0-91532-29-5	091532295	E_LEN
bsz	255280483	020.9	978-3-503-079591-9	97835030795919	E_LEN
bsz	111522455	020.z	351584479	NA	E_MISS
bsz	070220425	020.9	3-900-271-30-	390027130	E_LEN
bsz	265293642	020.z	285550	NA	E_MISS
bsz	001939637	020.9	3-7406-00003-1	37406000031	E_LEN
bsz	053610660	020.z	209177119	NA	E_MISS
bsz	094627835	020.z	345812247	NA	E_MISS
bsz	080817572	020.9	3-89812-96-8	389812968	E_LEN
bsz	064773639	020.9	3-980500-8-X	39805008X	E_LEN
bsz	078270170	020.9	377742630	NA	E_MISS
bsz	016591089	020.9	3-85124-90-1	385124901	E_LEN
bsz	12164457X	020.9	978-89670-355-2	978896703552	E_LEN
bsz	285114867	020.9	88 7242 8114	NA	E_MISS
bsz	054629314	020.9	3-921904-3	39219043	E_LEN
bsz	26636277X	020.9	609-6579100-2	60965791002	E_LEN
bsz	118848461	020.9	0-07590-1353-5	00759013535	E_LEN
bsz	024293555	020.z	387173818	NA	E_MISS
bsz	041292545	020.9	3-8258-938-X	38258938X	E_LEN
bsz	108294943	020.9	3-540-2246-3	354022463	E_LEN
bsz	022760717	020.z	354951050	NA	E_MISS
bsz	305009850	020.z	832140863	NA	E_MISS
bsz	255050658	020.z	00884629112	00884629112	E_LEN
bsz	011735805	020.9	306-30554-2	306305542	E_LEN
bsz	093984898	776.z	10.1515/IBZ	NA	E_MISS
bsz	118307614	020.9	978-3-540-2512-3	978354025123	E_LEN
bsz	12074421X	020.z	97818523393	97818523393	E_LEN
bsz	280851553	020.z	978854844379	978854844379	E_LEN
bsz	004818725	020.9	3-290-101-3	32901013	E_LEN
bsz	267714971	020.9	OCLO 60710225	NA	E_MISS
bsz	305373854	020.9	683-03622-X	68303622X	E_LEN
bsz	065713621	020.z	582525721	NA	E_MISS
bsz	104490381	020.9	90-5517-14-3	905517143	E_LEN
bsz	047902159	020.z	080166075	NA	E_MISS
bsz	054515254	020.9	3-18-14117-5	318141175	E_LEN
bsz	37863349X	020.z	06340067406	06340067406	E_LEN
bsz	275565335	020.9	M	NA	E_MISS
bsz	260678171	020.9	901720-85-2	901720852	E_LEN
bsz	112316492	020.z	97712143340	97712143340	E_LEN
bsz	033917027	020.9	3-927374-07-S	392737407	E_LEN
bsz	39470780X	020.z	3.423012463	NA	E_MISS
bsz	090560515	020.z	156704000	NA	E_MISS
bsz	362572917	776.z	97830221381	97830221381	E_LEN
bsz	039476030	020.z	380281067	NA	E_MISS
bsz	00223565X	020.9	17-771606-7	177716067	E_LEN
bsz	267544405	020.9	0-8151-565-3	081515653	E_LEN
bsz	380083612	776.z	97836475564043	97836475564043	E_LEN
bsz	036536113	020.z	385731001510	385731001510	E_LEN
bsz	074576267	020.z	038534598	NA	E_MISS
bsz	368225496	020.z	03218273333	03218273333	E_LEN
bsz	022375554	020.9	3-924-513-49-	392451349	E_LEN
bsz	022266100	020.9	3-774-2730-6	377427306	E_LEN
bsz	011743581	020.z	318092361	NA	E_MISS
bsz	013764012	020.z	390046453	NA	E_MISS
bsz	118143425	020.9	978-89670-496-2	978896704962	E_LEN
bsz	087259869	020.9	0-14-055-182-	014055182	E_LEN
bsz	066330947	020.9	956-232-13-7	956232137	E_LEN
bsz	057111650	020.9	3-416-2675-6	341626756	E_LEN
bsz	053766067	020.9	2-7355-330-5	273553305	E_LEN
bsz	117653527	020.9	10-3-211-8381-X	1032118381X	E_LEN
bsz	280845510	020.z	57510040109	57510040109	E_LEN
bsz	109009037	020.9	2-85-809-043-	285809043	E_LEN
bsz	266695272	020.9	978-85149-550-4	978851495504	E_LEN
bsz	094880433	020.9	2-03-75000-3	203750003	E_LEN
bsz	260651699	020.z	386180810	NA	E_MISS
bsz	383501857	020.9	9960-4549-9	996045499	E_LEN
bsz	048998656	020.9	83-86-759-00-	838675900	E_LEN
bsz	120446219	020.9	978-3--540-27	978354027	E_LEN
bsz	349656045	020.z	97881313111929	97881313111929	E_LEN
bsz	079138985	020.z	392320382	NA	E_MISS
bsz	371001374	020.9	978-7025-529-6	97870255296	E_LEN
bsz	110230132	020.9	5-247-0024-5	524700245	E_LEN
bsz	006135498	020.9	3-11-00-1721	311001721	E_LEN
bsz	026055759	020.z	357066401	NA	E_MISS
bsz	02705070X	020.9	3-96867-00-0	396867000	E_LEN
bsz	118918273	020.z	340359022	NA	E_MISS
bsz	106739549	020.z	344855794	NA	E_MISS
bsz	378985493	776.z	10.1787/19936702	NA	E_MISS
bsz	013143964	020.9	5-270-00317-	527000317	E_LEN
bsz	047874570	020.z	382029972	NA	E_MISS
bsz	270689877	020.z	978052185566	978052185566	E_LEN
bsz	365813362	020.z	978830513743	978830513743	E_LEN
bsz	276703006	020.9	978-3-8340-00368-3	97838340003683	E_LEN
bsz	251552691	020.z	978764381257	978764381257	E_LEN
bsz	254657826	020.9	5-7968-076-0	579680760	E_LEN
bsz	118703145	020.z	00729303195	00729303195	E_LEN
bsz	26471377X	020.z	978340901415	978340901415	E_LEN
bsz	331920395	020.9	957-648-104	957648104	E_LEN
bsz	027634116	020.9	2-07-53112-0	207531120	E_LEN
bsz	271732792	020.9	3-929645-12-02	39296451202	E_LEN
bsz	002531003	020.z	34470013052	34470013052	E_LEN
bsz	023978481	020.9	951-88-485-0	951884850	E_LEN
bsz	091600650	020.z	390027133	NA	E_MISS
bsz	049486209	020.z	388609390	NA	E_MISS
bsz	01132015X	020.9	3-492-3013-0	349230130	E_LEN
bsz	088351831	020.z	502027960	NA	E_MISS
bsz	250508893	020.z	078415347150	078415347150	E_LEN
bsz	395940648	020.9	97888881486977	97888881486977	E_LEN
bsz	029531470	020.z	392182064	NA	E_MISS
bsz	256481911	020.9	987-464-01876-7	987464018767	E_LEN
bsz	012248479	020.z	392451563	NA	E_MISS
bsz	046255745	020.9	3-85214-292	385214292	E_LEN
bsz	378323849	020.z	388804038	NA	E_MISS
bsz	087102048	020.z	97831602944	97831602944	E_LEN
bsz	010898867	020.z	885020666	NA	E_MISS
bsz	289454018	020.9	0-675-8779-1	067587791	E_LEN
bsz	087377500	020.z	528800506	NA	E_MISS
bsz	033771790	020.9	3-579-04447	357904447	E_LEN
bsz	111522455	020.9	3-515-8447-9	351584479	E_LEN
bsz	097621528	020.z	393046304	NA	E_MISS
bsz	082352283	020.z	344151459	NA	E_MISS
bsz	262748568	020.9	978-3-9338821-77-0	97839338821770	E_LEN
bsz	253386713	020.9	978-7799-1771-7	978779917717	E_LEN
bsz	253030412	020.z	381130564	NA	E_MISS
bsz	288028384	020.9	978-978-3-11-026188-2	9789783110261882	E_LEN
bsz	262421453	776.z	97834825581155	97834825581155	E_LEN
bsz	338675701	020.z	876644507	NA	E_MISS
bsz	097689106	020.9	3-214-0096-9	321400969	E_LEN
bsz	108960188	020.9	9961-69-45-1	996169451	E_LEN
bsz	27834612X	020.9	96571140102	96571140102	E_LEN
bsz	042748798	020.z	435185918	NA	E_MISS
bsz	05386557X	020.z	355205736	NA	E_MISS
bsz	012961221	020.9	1-85121-16-4	185121164	E_LEN
bsz	065713621	020.9	582525721	NA	E_MISS
bsz	257122389	020.z	38531628X	NA	E_MISS
bsz	024840696	020.9	3-180148203-X	3180148203X	E_LEN
bsz	010498583	020.9	3-447-1660-4	344716604	E_LEN
bsz	061850373	020.z	087099799	NA	E_MISS
bsz	050570420	020.9	5-86040-39-5	586040395	E_LEN
bsz	003405788	020.9	3-533-021-98-	353302198	E_LEN
bsz	035185155	020.9	3-900-594-17-	390059417	E_LEN
bsz	013173154	020.9	91-700-116-2	917001162	E_LEN
bsz	011371870	020.9	3-87549-18-5	387549185	E_LEN
bsz	090459636	020.9	3-93526-17-3	393526173	E_LEN
bsz	272488925	020.z	978468476198	978468476198	E_LEN
bsz	105084174	020.9	3-7896-06-09-	378960609	E_LEN
bsz	004164091	020.9	3-7701-056-7	377010567	E_LEN
bsz	060229047	020.z	392018700	NA	E_MISS
bsz	111985110	020.z	830400788	NA	E_MISS
bsz	050897055	020.9	0-8803-336-7	088033367	E_LEN
bsz	011156597	020.z	245504044	NA	E_MISS
bsz	364766859	020.9	3-90508050-43	39050805043	E_LEN
bsz	010625763	020.z	346201454	NA	E_MISS
bsz	02674905X	020.9	91-7032-35-8	917032358	E_LEN
bsz	341287318	020.z	08918113756	08918113756	E_LEN
bsz	011180811	020.z	122479505	NA	E_MISS
bsz	327740558	020.9	S120093124	NA	E_MISS
bsz	019543433	020.z	312533808	NA	E_MISS
bsz	358863724	020.9	2041816	NA	E_MISS
bsz	013279009	020.z	372533002	NA	E_MISS
bsz	06386424X	020.9	3-87158-243	387158243	E_LEN
bsz	258936010	020.z	6721712X	NA	E_MISS
bsz	273761900	020.9	978-3-938646-2	97839386462	E_LEN
bsz	276592352	020.z	38610609499	38610609499	E_LEN
bsz	041292545	020.z	38258938X	NA	E_MISS
bsz	02817562X	020.z	374660100	NA	E_MISS
bsz	276419758	020.z	035530996	NA	E_MISS
bsz	067335810	020.9	5-7873-00-08-	578730008	E_LEN
bsz	011161272	020.z	444000577	NA	E_MISS
bsz	060866209	020.z	39286073X	NA	E_MISS
bsz	042865123	020.z	39290055341	39290055341	E_LEN
bsz	27548310X	020.z	30598804255285	30598804255285	E_LEN
bsz	118912445	020.9	978-0387-2391	97803872391	E_LEN
bsz	013583581	020.9	2-04-16335-2	204163352	E_LEN
bsz	355362104	020.z	01120100006SI	01120100006	E_LEN
bsz	030612306	020.z	052145875705	052145875705	E_LEN
bsz	068199538	020.z	390046430	NA	E_MISS
bsz	014387220	020.9	3-4846-43771-2	34846437712	E_LEN
bsz	321815467	020.9	80-314-96-7	80314967	E_LEN
bsz	118883240	020.z	139783540	NA	E_MISS
bsz	381062244	020.9	978-3-465-4187-0	978346541870	E_LEN
bsz	056198140	020.9	2-718-3482-4	271834824	E_LEN
bsz	12110883X	020.9	9-78-0-415-3314-2	978041533142	E_LEN
bsz	364679298	020.z	83894994611	83894994611	E_LEN
bsz	285345842	020.z	978049551007	978049551007	E_LEN
bsz	120806592	020.z	387350159	NA	E_MISS
bsz	027106209	020.9	3-920117-1220	39201171220	E_LEN
bsz	253680921	020.9	978-8350-0391-0	978835003910	E_LEN
bsz	087522381	020.9	966-00-030-8	966000308	E_LEN
bsz	07541306X	020.z	377014595	NA	E_MISS
bsz	008163162	020.9	3-205-7154-9	320571549	E_LEN
bsz	043606083	020.9	3-89544-18-3	389544183	E_LEN
bsz	049023705	020.z	310125012	NA	E_MISS
bsz	042138027	020.9	3-356-589-8	33565898	E_LEN
bsz	026502798	020.z	802070398	NA	E_MISS
bsz	330498401	020.9	978-997-3-3042-4	978997330424	E_LEN
bsz	311335586	020.z	978386550682	978386550682	E_LEN
bsz	007678738	020.9	3-7-28-0153-7	372801537	E_LEN
bsz	08161358X	020.9	88-8735-03-1	888735031	E_LEN
bsz	260651699	020.9	3-8618-081-0	386180810	E_LEN
bsz	103157700	020.9	3-8258-6568-	382586568	E_LEN
bsz	285835084	020.9	978-007-126631-D	978007126631	E_LEN
bsz	007786719	020.9	3-518-7911-5	351879115	E_LEN
bsz	042653533	020.9	3-215-7863-5	321578635	E_LEN
bsz	022761683	020.z	354951123	NA	E_MISS
bsz	348387024	020.9	340-10514-3	340105143	E_LEN
bsz	039040399	020.9	0-90223-71-5	090223715	E_LEN
bsz	065634926	020.9	3-254-8360-1	325483601	E_LEN
bsz	320954978	020.9	978-3-895118-769-8	97838951187698	E_LEN
bsz	046827064	020.9	385562-001-44	38556200144	E_LEN
bsz	253379253	020.9	3-9290412-27-X	3929041227X	E_LEN
bsz	392036274	776.z	978864142642	978864142642	E_LEN
bsz	023676353	020.9	3-7799-184-6	377991846	E_LEN
bsz	251552691	020.9	978-7643-8125-7	978764381257	E_LEN
bsz	082414602	020.z	3267653	NA	E_MISS
bsz	002266725	020.9	3-8021-006-9	380210069	E_LEN
bsz	263233731	020.z	978929305222	978929305222	E_LEN
bsz	005154367	020.9	X-2000-2193-X	X20002193X	E_CONV
bsz	030803985	020.z	341616416	NA	E_MISS
bsz	007932235	020.9	379-00008-3	379000083	E_LEN
bsz	084193689	020.z	377609870	NA	E_MISS
bsz	022266100	020.z	37742840X	NA	E_MISS
bsz	351565566	020.z	01932601510042	01932601510042	E_LEN
bsz	009250441	020.z	35702539X	NA	E_MISS
bsz	275516377	020.z	3927565O32	NA	E_MISS
bsz	114356408	020.9	3-8297-101-7	382971017	E_LEN
bsz	045070563	020.9	5-12-00093f 2	51200093	E_LEN
bsz	091697026	020.z	956781590	NA	E_MISS
bsz	003754898	020.z	311004897	NA	E_MISS
bsz	264655702	020.z	392516909	NA	E_MISS
bsz	30298139X	020.z	978883179447	978883179447	E_LEN
bsz	095950001	020.z	344618192	NA	E_MISS
bsz	085235784	020.9	5-12-00089-4	512000894	E_LEN
bsz	056218249	020.z	877513015	NA	E_MISS
bsz	304663514	020.9	85307-065-2	853070652	E_LEN
bsz	042928923	020.9	3-88357-63-X	38835763X	E_LEN
bsz	327320826	020.z	01370251	NA	E_MISS
bsz	00223565X	020.9	17-771607-5	177716075	E_LEN
bsz	331936445	020.z	75333078844	75333078844	E_LEN
bsz	378996029	776.z	978342854002	978342854002	E_LEN
bsz	060994029	020.9	3-91017-25-8	391017258	E_LEN
bsz	004489608	020.9	3-434-450046-7	34344500467	E_LEN
bsz	302506640	020.9	978-12-675785-0	978126757850	E_LEN
bsz	030235847	020.9	3-10-0033613-5	31000336135	E_LEN
bsz	313867631	020.z	978019422246	978019422246	E_LEN
bsz	006684785	020.9	3-922009-4-2	392200942	E_LEN
bsz	106370251	020.9	3-12-20328-9	312203289	E_LEN
bsz	120446219	020.z	978354027	NA	E_MISS
bsz	026042894	020.9	3-492-3148-X	34923148X	E_LEN
bsz	01102657X	020.9	3-411-0098-8	341100988	E_LEN
bsz	118384597	020.z	97814039147	97814039147	E_LEN
bsz	071253475	020.9	3-88609-230	388609230	E_LEN
bsz	060826118	020.9	3-267-68-8	3267688	E_LEN
bsz	115190147	020.9	30-0-00-48-01	300004801	E_LEN
bsz	353459526	020.z	97830263459	97830263459	E_LEN
bsz	325135509	020.z	97804158777176	97804158777176	E_LEN
bsz	022761918	020.9	3-549-5111-5	354951115	E_LEN
bsz	061948047	020.z	907614042	NA	E_MISS
bsz	287809528	020.9	978-0-387-797710-6	97803877977106	E_LEN
bsz	395999391	020.9	978-3-9289-383-43-1	97839289383431	E_LEN
bsz	041280296	020.z	386160773	NA	E_MISS
bsz	060296844	020.9	80-85-115-48-	808511548	E_LEN
bsz	10091280X	020.9	3-921-533-95-	392153395	E_LEN
bsz	281735441	020.z	978565912458	978565912458	E_LEN
bsz	030001870	020.z	375002993	NA	E_MISS
bsz	08695525X	020.z	039355418	NA	E_MISS
bsz	382746783	020.9	0-94357-10-7	094357107	E_LEN
bsz	012982946	020.z	84519473X	NA	E_MISS
